millis,block_temp_1,block_temp_2,block_temp_mean,temp_cap,block_gradient,cap_gradient,l_btn,r_btn,H70_pwm,H50_pwm,H_CAP_pwm,H70_act,H50_act,H_CAP_act,FAN_act,AZ_5,target_temp_block,target_temp_cap,heat_act
584944,67.25,67.75,67.50,109.50,-0.99,-0.07,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
585650,67.50,67.25,67.37,109.50,-0.95,-0.11,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
586356,66.50,66.50,66.50,110.00,-0.92,-0.11,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
587059,65.50,65.75,65.62,110.25,-0.85,0.04,0,0,0,0,0,0,0,1,1,0,60.00,110.00,1
587762,65.00,65.25,65.12,110.00,-0.92,0.14,0,0,0,0,0,0,0,1,1,0,60.00,110.00,1
588469,64.50,64.75,64.62,109.75,-0.96,0.07,0,0,0,0,0,0,0,1,1,0,60.00,110.00,1
589176,64.25,64.00,64.12,109.75,-0.89,-0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
589881,63.50,63.75,63.63,109.00,-0.89,0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
590587,63.25,63.00,63.13,109.75,-0.89,-0.07,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
591292,62.25,62.50,62.38,109.50,-0.74,0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
591999,61.75,61.25,61.50,108.50,-0.82,-0.04,0,0,0,0,100,0,0,1,1,0,60.00,110.00,1
592707,61.25,61.00,61.13,109.00,-0.78,-0.14,0,0,0,0,100,1,1,1,1,0,60.00,110.00,1
593411,60.25,61.00,60.63,109.50,-0.89,-0.07,0,0,0,0,100,1,1,1,1,0,60.00,110.00,1
594114,60.00,60.25,60.13,109.75,-0.89,-0.07,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
594813,59.00,60.00,59.50,109.75,-0.78,-0.07,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
595517,58.25,59.50,58.88,109.50,-0.85,-0.03,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
596221,59.00,59.00,59.00,109.75,-0.89,-0.03,0,0,255,255,100,1,1,1,0,0,60.00,110.00,1
596928,58.50,58.25,58.38,109.50,-0.75,0.00,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
597632,57.75,58.25,58.00,109.25,-0.71,0.07,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
598336,58.00,57.75,57.88,109.50,-0.78,-0.07,0,0,255,255,100,1,1,1,0,0,60.00,110.00,1
599040,58.00,58.25,58.13,109.75,-0.60,0.00,0,0,255,255,100,1,1,1,0,0,60.00,110.00,1
599744,58.25,58.00,58.13,110.00,-0.53,0.18,0,0,255,255,100,1,1,1,0,0,60.00,110.00,1
600445,58.00,58.25,58.13,110.25,-0.43,0.14,0,0,255,255,0,1,1,1,0,0,60.00,110.00,1
601150,58.50,59.00,58.75,110.25,-0.32,0.11,0,0,255,255,0,1,1,1,0,0,60.00,110.00,1
601851,59.00,59.50,59.25,110.00,-0.21,0.07,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
602552,58.75,59.50,59.13,110.25,-0.00,0.04,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
603252,59.50,60.25,59.88,109.75,0.07,0.11,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
603954,60.00,60.00,60.00,110.00,0.07,-0.00,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
604651,60.25,60.25,60.25,109.25,0.21,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
605356,60.75,60.50,60.63,110.00,0.36,-0.00,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
606054,60.50,60.00,60.25,109.75,0.39,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
606755,60.75,60.50,60.63,109.75,0.36,-0.00,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
607456,60.50,60.25,60.38,109.50,0.36,-0.04,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
608157,60.50,59.75,60.13,110.00,0.36,-0.11,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
608855,60.00,60.00,60.00,109.75,0.29,-0.04,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
609556,60.00,59.75,59.88,109.50,0.14,-0.04,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
610260,60.00,59.75,59.88,110.00,0.18,-0.11,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
610957,59.50,59.50,59.50,109.75,0.07,0.04,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
611663,59.50,59.25,59.38,110.00,-0.07,-0.04,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
612366,59.50,59.50,59.50,109.75,-0.11,0.11,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
613072,59.25,58.75,59.00,110.25,-0.18,-0.04,0,0,100,100,100,1,1,1,0,0,60.00,110.00,1
613775,59.50,59.00,59.25,110.00,-0.18,0.07,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
614482,58.75,59.50,59.13,110.00,-0.18,0.04,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
615186,59.75,59.50,59.63,110.25,-0.25,0.07,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
615889,60.00,59.50,59.75,110.25,-0.11,0.03,0,0,100,100,0,1,1,1,0,0,60.00,110.00,1
616587,60.50,59.75,60.13,109.50,-0.00,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
617288,60.00,60.25,60.13,109.75,0.07,-0.00,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
617990,60.75,60.25,60.50,109.50,-0.00,-0.04,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
618694,60.50,60.25,60.38,109.25,0.18,-0.04,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
619395,60.75,60.25,60.50,109.75,0.14,-0.11,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
620096,60.50,60.25,60.38,110.00,0.18,-0.00,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
620794,60.00,59.50,59.75,110.00,0.18,-0.04,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
621492,60.50,60.00,60.25,109.75,0.07,-0.00,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
622193,60.50,59.75,60.13,110.25,0.25,-0.04,0,0,0,0,100,1,1,1,0,0,60.00,110.00,1
622891,60.00,59.75,59.88,110.25,0.11,-0.00,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
623594,60.25,59.75,60.00,110.00,-0.00,-0.00,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
624292,60.25,59.75,60.00,110.00,-0.04,0.07,0,0,0,0,0,1,1,1,0,0,60.00,110.00,1
624997,60.00,59.75,59.88,110.00,0.04,0.04,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
625703,59.75,59.75,59.75,110.25,-0.11,0.07,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
626409,60.25,60.00,60.13,110.00,-0.11,0.14,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
627115,60.75,60.25,60.50,109.75,-0.07,0.04,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
627828,61.75,60.25,61.00,109.75,0.03,-0.04,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
628542,61.25,61.00,61.13,109.50,0.25,-0.04,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
629251,62.25,62.00,62.13,109.25,0.10,-0.03,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
629960,63.25,62.25,62.75,109.75,0.25,-0.14,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
630669,63.50,63.00,63.25,109.25,0.46,-0.07,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
631378,64.50,63.00,63.75,110.00,0.46,-0.11,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
632090,64.75,64.50,64.62,110.00,0.60,-0.00,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
632798,66.00,65.25,65.62,109.50,0.67,-0.00,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
633511,66.00,64.50,65.25,110.00,0.88,-0.11,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
634224,66.50,66.00,66.25,110.00,0.81,-0.00,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
634935,67.00,66.25,66.62,110.00,0.81,0.03,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
635642,67.50,66.00,66.75,110.00,0.74,0.03,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
636350,68.00,67.25,67.62,110.00,0.88,0.07,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
637055,68.50,68.25,68.37,110.25,0.81,0.10,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
637760,69.00,68.25,68.62,110.00,0.74,0.07,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
638465,69.75,68.25,69.00,109.75,0.78,0.10,0,0,255,255,0,1,1,1,0,0,72.00,110.00,1
639174,70.00,69.00,69.50,109.75,0.74,-0.04,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
639883,70.75,69.75,70.25,109.25,0.74,-0.04,0,0,255,255,100,1,1,1,0,0,72.00,110.00,1
640601,71.50,70.25,70.87,109.50,0.67,-0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
641315,72.00,71.00,71.50,109.25,0.78,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
642023,72.00,70.50,71.25,109.50,0.78,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
642721,72.00,70.75,71.37,109.75,0.71,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
643427,72.50,71.25,71.87,109.75,0.63,-0.03,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
644134,72.25,71.25,71.75,109.50,0.63,-0.03,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
644835,72.50,71.25,71.87,110.25,0.53,-0.10,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
645531,72.25,71.00,71.62,110.25,0.49,0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
646226,72.25,70.50,71.37,110.25,0.35,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
646921,71.50,70.50,71.00,110.25,0.32,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
647620,71.75,70.50,71.12,109.75,0.10,0.14,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
648327,70.75,70.50,70.62,110.00,0.03,0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
649028,71.25,70.25,70.75,110.00,-0.18,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
649741,71.25,70.00,70.62,110.25,-0.11,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
650441,71.25,70.25,70.75,110.00,-0.11,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
651148,71.50,70.75,71.12,110.25,-0.18,0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
651855,71.75,70.50,71.12,110.00,-0.11,0.11,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
652567,71.00,71.00,71.00,109.75,-0.11,-0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
653274,72.25,70.75,71.50,109.75,-0.18,-0.07,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
653979,72.00,70.50,71.25,109.75,-0.00,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
654680,72.25,71.00,71.62,109.75,0.07,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
655379,72.25,71.00,71.62,110.00,0.07,0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
656077,72.25,71.50,71.87,109.25,0.21,0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
656778,72.75,71.50,72.12,109.25,0.14,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
657479,72.50,71.50,72.00,109.75,0.21,-0.14,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
658188,72.50,70.50,71.50,110.00,0.18,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
658893,72.50,70.75,71.62,110.00,0.14,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
659595,72.50,71.25,71.87,109.75,0.11,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
660302,72.00,71.25,71.62,109.75,0.21,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
661009,72.25,70.50,71.37,109.75,-0.03,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
661712,71.75,70.50,71.12,110.25,0.04,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
662419,72.00,70.75,71.37,110.00,-0.07,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
663121,71.50,70.75,71.12,110.25,-0.04,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
663824,71.50,70.75,71.12,110.25,-0.11,0.14,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
664527,71.50,71.00,71.25,110.00,-0.18,0.14,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
665230,71.50,71.00,71.25,110.25,-0.14,0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
665933,71.75,71.00,71.37,110.50,-0.14,0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
666636,71.75,71.00,71.37,109.75,-0.11,0.07,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
667353,72.00,71.50,71.75,109.75,-0.11,0.00,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
668062,72.25,71.00,71.62,109.50,-0.00,0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
668768,72.50,71.75,72.12,110.00,-0.00,-0.03,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
669468,72.75,71.50,72.12,110.00,0.10,-0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
670167,72.25,71.25,71.75,109.50,0.11,0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
670867,72.50,71.75,72.12,109.75,0.11,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
671571,73.25,71.50,72.37,109.50,0.14,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
672272,72.25,71.75,72.00,110.00,0.25,-0.07,0,0,0,0,100,1,1,1,1,0,72.00,110.00,1
672970,72.50,71.75,72.12,110.25,0.11,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
673668,73.00,71.75,72.37,110.25,0.11,-0.04,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
674366,72.75,71.75,72.25,110.25,0.18,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
675064,72.75,71.50,72.12,110.00,0.11,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
675762,72.50,71.50,72.00,109.75,0.07,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
676467,72.50,71.50,72.00,110.00,0.00,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
677166,72.25,71.00,71.62,110.00,-0.04,-0.00,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
677864,72.25,71.00,71.62,109.75,0.00,0.07,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
678566,72.25,71.25,71.75,109.50,-0.04,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
679268,72.00,70.50,71.25,109.25,-0.14,-0.00,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
679970,72.00,70.75,71.37,109.50,-0.04,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
680675,72.00,71.00,71.50,109.75,-0.07,-0.11,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
681377,71.00,71.00,71.00,110.00,-0.14,-0.07,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
682082,72.00,71.00,71.50,109.75,-0.25,-0.04,0,0,100,100,0,1,1,1,0,0,72.00,110.00,1
682784,71.50,71.00,71.25,109.00,-0.11,-0.04,0,0,0,0,100,1,1,1,0,0,72.00,110.00,1
683490,71.75,70.25,71.00,109.75,-0.14,-0.11,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
684196,72.00,70.50,71.25,110.25,-0.11,-0.04,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
684898,72.25,71.00,71.62,110.00,-0.04,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
685596,71.75,71.00,71.37,109.50,-0.00,0.03,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
686302,72.00,71.25,71.62,110.25,-0.07,-0.00,0,0,100,100,100,1,1,1,0,0,72.00,110.00,1
687000,72.25,71.00,71.62,109.50,-0.00,0.14,0,0,0,0,0,1,1,1,0,0,72.00,110.00,1
687709,72.25,71.25,71.75,109.75,0.03,-0.00,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
688418,71.75,71.00,71.37,109.75,0.03,-0.00,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
689130,72.25,71.50,71.87,110.00,0.11,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
689835,73.00,71.50,72.25,110.00,0.04,0.03,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
690540,73.50,72.25,72.87,110.00,0.21,0.14,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
691245,73.75,72.75,73.25,109.75,0.25,0.03,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
691954,74.00,73.25,73.62,110.25,0.25,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
692659,74.75,73.75,74.25,110.25,0.25,0.03,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
693368,75.75,74.50,75.12,110.25,0.43,0.10,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
694074,76.00,74.75,75.37,110.25,0.53,-0.00,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
694779,76.75,75.50,76.12,109.50,0.53,0.11,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
695488,77.25,76.00,76.62,109.50,0.64,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
696197,77.75,76.50,77.12,110.00,0.78,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
696903,78.00,76.75,77.37,109.75,0.78,-0.00,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
697612,79.00,77.50,78.25,109.50,0.71,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
698324,79.50,78.25,78.87,110.00,0.78,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
699029,80.25,78.25,79.25,109.75,0.81,0.03,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
699738,80.25,79.25,79.75,110.00,0.88,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
700444,81.00,79.75,80.37,109.75,0.78,-0.04,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
701153,81.25,79.75,80.50,110.00,0.74,-0.07,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
701859,81.75,80.50,81.12,110.00,0.74,-0.04,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
702568,82.25,81.25,81.75,110.00,0.71,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
703273,83.00,81.25,82.12,110.00,0.71,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
703979,83.25,82.00,82.62,110.00,0.74,-0.00,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
704684,83.75,82.50,83.12,109.25,0.74,0.04,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
705393,84.00,82.75,83.37,109.75,0.67,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
706102,84.75,83.25,84.00,109.75,0.64,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
706814,84.75,83.75,84.25,109.75,0.64,-0.00,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
707523,85.25,84.25,84.75,109.50,0.64,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
708232,85.75,85.00,85.37,109.25,0.60,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
708941,85.75,84.75,85.25,109.75,0.64,-0.11,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
709650,87.00,84.75,85.87,109.75,0.57,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
710359,87.00,85.00,86.00,109.75,0.67,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
711072,87.75,86.00,86.87,110.00,0.56,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
711785,88.00,86.25,87.12,110.25,0.63,-0.00,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
712490,88.50,87.25,87.87,110.25,0.60,0.14,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
713198,89.25,87.25,88.25,110.25,0.63,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
713903,90.00,87.75,88.87,109.75,0.63,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
714615,90.00,88.75,89.37,110.25,0.74,-0.00,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
715323,90.25,88.75,89.50,110.25,0.67,0.10,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
716028,90.50,89.25,89.87,110.25,0.64,0.14,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
716733,91.50,89.75,90.62,110.00,0.67,0.07,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
717438,91.50,90.00,90.75,109.75,0.64,0.03,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
718147,92.00,90.75,91.37,109.75,0.64,-0.00,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
718856,91.75,90.75,91.25,109.50,0.60,-0.04,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
719577,93.25,91.75,92.50,110.00,0.53,-0.11,0,0,255,255,100,1,1,1,0,0,95.00,110.00,1
720292,93.75,91.75,92.75,109.75,0.67,-0.04,0,0,255,255,0,1,1,1,0,0,95.00,110.00,1
721001,93.75,92.25,93.00,110.00,0.63,-0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
721714,94.50,92.50,93.50,110.00,0.53,0.03,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
722425,94.25,92.50,93.37,109.75,0.63,-0.04,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
723132,95.00,93.50,94.25,109.75,0.56,-0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
723834,95.50,93.50,94.50,110.00,0.63,-0.07,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
724529,94.75,93.50,94.12,109.75,0.56,0.00,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
725231,95.00,93.50,94.25,110.00,0.45,0.00,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
725926,94.25,93.50,93.87,110.00,0.42,0.04,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
726627,94.50,93.25,93.87,110.00,0.35,0.07,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
727326,94.50,93.00,93.75,110.00,0.17,0.00,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
728025,95.00,93.00,94.00,110.00,0.10,0.04,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
728733,94.00,93.00,93.50,109.75,0.17,0.00,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
729442,94.00,93.00,93.50,109.50,-0.07,-0.04,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
730155,94.00,92.50,93.25,109.75,-0.04,-0.04,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
730867,95.00,93.00,94.00,109.50,-0.14,-0.00,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
731575,94.75,93.25,94.00,109.75,-0.08,-0.07,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
732282,94.25,93.25,93.75,109.50,-0.00,0.00,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
732991,95.50,93.25,94.37,109.75,-0.11,-0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
733696,95.00,93.25,94.12,110.00,0.17,-0.04,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
734394,95.00,93.50,94.25,110.00,0.07,0.00,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
735092,94.75,93.25,94.00,110.25,0.07,0.00,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
735795,95.00,93.25,94.12,110.25,-0.04,0.04,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
736493,95.00,93.00,94.00,110.25,0.14,0.07,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
737197,95.00,93.00,94.00,110.25,0.14,0.11,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
737897,95.00,93.25,94.12,110.00,0.14,0.07,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
738600,94.75,93.25,94.00,110.25,-0.00,0.07,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
739303,94.75,92.50,93.62,110.25,-0.00,0.07,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
740012,94.50,93.00,93.75,109.00,0.07,0.11,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
740720,94.50,93.00,93.75,109.50,-0.14,-0.11,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
741429,94.75,92.25,93.50,109.50,-0.07,-0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
742135,94.75,93.25,94.00,109.75,-0.04,-0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
742840,95.00,93.25,94.12,109.75,0.00,-0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
743542,94.75,93.75,94.25,109.50,-0.00,-0.07,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
744248,94.50,93.00,93.75,109.75,-0.04,-0.11,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
744954,95.25,93.75,94.50,109.75,-0.07,-0.07,0,0,100,100,100,1,1,1,0,0,95.00,110.00,1
745663,95.00,93.50,94.25,110.00,0.03,-0.04,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
746364,95.00,93.75,94.37,109.50,0.03,-0.04,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
747065,95.00,94.00,94.50,110.25,0.03,-0.11,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
747765,95.00,94.00,94.50,109.75,0.07,0.18,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
748468,95.75,93.75,94.75,109.75,0.07,0.03,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
749175,94.75,93.75,94.25,110.50,0.14,0.03,0,0,0,0,100,1,1,1,0,0,95.00,110.00,1
749884,95.25,94.00,94.62,110.50,-0.00,0.11,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
750584,95.25,93.75,94.50,110.00,0.03,0.11,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
751282,95.25,93.50,94.37,110.50,0.07,0.07,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
751980,94.75,93.75,94.25,110.25,0.11,0.11,0,0,0,0,0,1,1,1,0,0,95.00,110.00,1
752683,95.00,93.25,94.12,110.25,-0.07,0.07,0,0,100,100,0,1,1,1,0,0,95.00,110.00,1
